scene,timestamp,cam,name,level,severity,source,inherited_from
scene_0,1782614491.018382549,cam5,1782614491.018382549.png,1,轻度,inherited,1782614490.767653465
scene_0,1782614491.272540331,cam2,1782614491.272540331.png,1,轻度,inherited,1782614491.018382549
scene_0,1782614491.272540331,cam3,1782614491.272540331.png,1,轻度,inherited,1782614491.018382549
scene_0,1782614491.272540331,cam4,1782614491.272540331.png,1,轻度,inherited,1782614491.018382549
scene_0,1782614491.272540331,cam5,1782614491.272540331.png,1,轻度,inherited,1782614491.018382549
scene_0,1782614491.526908875,cam2,1782614491.526908875.png,1,轻度,inherited,1782614491.272540331
scene_0,1782614491.526908875,cam3,1782614491.526908875.png,1,轻度,inherited,1782614491.272540331
scene_0,1782614491.526908875,cam4,1782614491.526908875.png,1,轻度,inherited,1782614491.272540331
scene_0,1782614491.526908875,cam5,1782614491.526908875.png,1,轻度,inherited,1782614491.272540331
scene_0,1782614491.780571461,cam2,1782614491.780571461.png,1,轻度,inherited,1782614491.526908875
scene_0,1782614491.780571461,cam3,1782614491.780571461.png,1,轻度,inherited,1782614491.526908875
scene_0,1782614491.780571461,cam4,1782614491.780571461.png,1,轻度,inherited,1782614491.526908875
scene_0,1782614491.780571461,cam5,1782614491.780571461.png,1,轻度,inherited,1782614491.526908875
scene_0,1782614492.032025576,cam2,1782614492.032025576.png,1,轻度,inherited,1782614491.780571461
scene_0,1782614492.032025576,cam3,1782614492.032025576.png,1,轻度,inherited,1782614491.780571461
scene_0,1782614492.032025576,cam4,1782614492.032025576.png,1,轻度,inherited,1782614491.780571461
scene_0,1782614492.032025576,cam5,1782614492.032025576.png,1,轻度,inherited,1782614491.780571461
scene_0,1782614492.284329891,cam2,1782614492.284329891.png,1,轻度,inherited,1782614492.032025576
scene_0,1782614492.284329891,cam3,1782614492.284329891.png,1,轻度,inherited,1782614492.032025576
scene_0,1782614492.284329891,cam5,1782614492.284329891.png,1,轻度,inherited,1782614492.032025576
scene_0,1782614492.534143209,cam0,1782614492.534143209.png,1,轻度,manual,
scene_0,1782614492.534143209,cam2,1782614492.534143209.png,1,轻度,inherited,1782614492.284329891
scene_0,1782614492.534143209,cam3,1782614492.534143209.png,1,轻度,inherited,1782614492.284329891
scene_0,1782614492.534143209,cam5,1782614492.534143209.png,1,轻度,inherited,1782614492.284329891
scene_0,1782614492.783260822,cam0,1782614492.783260822.png,1,轻度,inherited,1782614492.534143209
scene_0,1782614492.783260822,cam2,1782614492.783260822.png,1,轻度,inherited,1782614492.534143209
scene_0,1782614492.783260822,cam3,1782614492.783260822.png,1,轻度,inherited,1782614492.534143209
scene_0,1782614492.783260822,cam5,1782614492.783260822.png,1,轻度,inherited,1782614492.534143209
scene_0,1782614493.035968781,cam0,1782614493.035968781.png,1,轻度,inherited,1782614492.783260822
scene_0,1782614493.035968781,cam3,1782614493.035968781.png,1,轻度,inherited,1782614492.783260822
scene_0,1782614493.035968781,cam5,1782614493.035968781.png,1,轻度,inherited,1782614492.783260822
scene_0,1782614493.288645029,cam0,1782614493.288645029.png,1,轻度,inherited,1782614493.035968781
scene_0,1782614493.288645029,cam3,1782614493.288645029.png,1,轻度,inherited,1782614493.035968781
scene_0,1782614493.288645029,cam5,1782614493.288645029.png,1,轻度,inherited,1782614493.035968781
scene_0,1782614493.540462971,cam0,1782614493.540462971.png,1,轻度,inherited,1782614493.288645029
scene_0,1782614493.540462971,cam3,1782614493.540462971.png,1,轻度,inherited,1782614493.288645029
scene_0,1782614493.540462971,cam5,1782614493.540462971.png,1,轻度,inherited,1782614493.288645029
scene_0,1782614493.795521975,cam0,1782614493.795521975.png,1,轻度,inherited,1782614493.540462971
scene_0,1782614493.795521975,cam3,1782614493.795521975.png,1,轻度,inherited,1782614493.540462971
scene_0,1782614493.795521975,cam5,1782614493.795521975.png,1,轻度,inherited,1782614493.540462971
scene_0,1782614494.045472383,cam0,1782614494.045472383.png,1,轻度,inherited,1782614493.795521975
scene_0,1782614494.045472383,cam3,1782614494.045472383.png,1,轻度,inherited,1782614493.795521975
scene_0,1782614494.045472383,cam5,1782614494.045472383.png,1,轻度,inherited,1782614493.795521975
scene_0,1782614494.301461697,cam0,1782614494.301461697.png,1,轻度,inherited,1782614494.045472383
scene_0,1782614494.301461697,cam3,1782614494.301461697.png,1,轻度,inherited,1782614494.045472383
scene_0,1782614494.301461697,cam5,1782614494.301461697.png,1,轻度,inherited,1782614494.045472383
scene_0,1782614494.562811613,cam0,1782614494.562811613.png,1,轻度,inherited,1782614494.301461697
scene_0,1782614494.562811613,cam3,1782614494.562811613.png,1,轻度,inherited,1782614494.301461697
scene_0,1782614494.562811613,cam5,1782614494.562811613.png,1,轻度,inherited,1782614494.301461697
scene_0,1782614494.814705133,cam0,1782614494.814705133.png,1,轻度,inherited,1782614494.562811613
scene_0,1782614494.814705133,cam1,1782614494.814705133.png,1,轻度,manual,
scene_0,1782614494.814705133,cam2,1782614494.814705133.png,1,轻度,manual,
scene_0,1782614494.814705133,cam3,1782614494.814705133.png,1,轻度,inherited,1782614494.562811613
scene_0,1782614494.814705133,cam4,1782614494.814705133.png,1,轻度,manual,
scene_0,1782614494.814705133,cam5,1782614494.814705133.png,1,轻度,inherited,1782614494.562811613
scene_0,1782614495.068513155,cam0,1782614495.068513155.png,1,轻度,inherited,1782614494.814705133
scene_0,1782614495.068513155,cam1,1782614495.068513155.png,1,轻度,inherited,1782614494.814705133
scene_0,1782614495.068513155,cam2,1782614495.068513155.png,1,轻度,inherited,1782614494.814705133
scene_0,1782614495.068513155,cam3,1782614495.068513155.png,1,轻度,inherited,1782614494.814705133
scene_0,1782614495.068513155,cam4,1782614495.068513155.png,1,轻度,inherited,1782614494.814705133
scene_0,1782614495.068513155,cam5,1782614495.068513155.png,1,轻度,inherited,1782614494.814705133
scene_0,1782614495.321296692,cam0,1782614495.321296692.png,1,轻度,inherited,1782614495.068513155
scene_0,1782614495.321296692,cam1,1782614495.321296692.png,1,轻度,inherited,1782614495.068513155
scene_0,1782614495.321296692,cam2,1782614495.321296692.png,1,轻度,inherited,1782614495.068513155
scene_0,1782614495.321296692,cam3,1782614495.321296692.png,1,轻度,inherited,1782614495.068513155
scene_0,1782614495.321296692,cam4,1782614495.321296692.png,1,轻度,inherited,1782614495.068513155
scene_0,1782614495.321296692,cam5,1782614495.321296692.png,1,轻度,inherited,1782614495.068513155
scene_0,1782614495.569603682,cam0,1782614495.569603682.png,1,轻度,inherited,1782614495.321296692
scene_0,1782614495.569603682,cam1,1782614495.569603682.png,1,轻度,inherited,1782614495.321296692
scene_0,1782614495.569603682,cam2,1782614495.569603682.png,1,轻度,inherited,1782614495.321296692
scene_0,1782614495.569603682,cam3,1782614495.569603682.png,1,轻度,inherited,1782614495.321296692
scene_0,1782614495.569603682,cam4,1782614495.569603682.png,1,轻度,inherited,1782614495.321296692
scene_0,1782614495.820966482,cam0,1782614495.820966482.png,1,轻度,inherited,1782614495.569603682
scene_0,1782614495.820966482,cam1,1782614495.820966482.png,1,轻度,inherited,1782614495.569603682
scene_0,1782614495.820966482,cam2,1782614495.820966482.png,1,轻度,inherited,1782614495.569603682
scene_0,1782614495.820966482,cam3,1782614495.820966482.png,1,轻度,inherited,1782614495.569603682
scene_0,1782614495.820966482,cam4,1782614495.820966482.png,1,轻度,inherited,1782614495.569603682
scene_0,1782614496.073199034,cam0,1782614496.073199034.png,1,轻度,inherited,1782614495.820966482
scene_0,1782614496.073199034,cam1,1782614496.073199034.png,1,轻度,inherited,1782614495.820966482
scene_0,1782614496.073199034,cam2,1782614496.073199034.png,1,轻度,inherited,1782614495.820966482
scene_0,1782614496.073199034,cam3,1782614496.073199034.png,1,轻度,inherited,1782614495.820966482
scene_0,1782614496.073199034,cam4,1782614496.073199034.png,1,轻度,inherited,1782614495.820966482
scene_0,1782614496.331612587,cam0,1782614496.331612587.png,1,轻度,inherited,1782614496.073199034
scene_0,1782614496.331612587,cam1,1782614496.331612587.png,1,轻度,inherited,1782614496.073199034
scene_0,1782614496.331612587,cam2,1782614496.331612587.png,1,轻度,inherited,1782614496.073199034
scene_0,1782614496.331612587,cam3,1782614496.331612587.png,1,轻度,inherited,1782614496.073199034
scene_0,1782614496.331612587,cam4,1782614496.331612587.png,1,轻度,inherited,1782614496.073199034
scene_0,1782614496.590528250,cam0,1782614496.590528250.png,1,轻度,inherited,1782614496.331612587
scene_0,1782614496.590528250,cam1,1782614496.590528250.png,1,轻度,inherited,1782614496.331612587
scene_0,1782614496.590528250,cam2,1782614496.590528250.png,1,轻度,inherited,1782614496.331612587
scene_0,1782614496.590528250,cam3,1782614496.590528250.png,1,轻度,inherited,1782614496.331612587
scene_0,1782614496.590528250,cam4,1782614496.590528250.png,1,轻度,inherited,1782614496.331612587
scene_0,1782614496.852460861,cam0,1782614496.852460861.png,1,轻度,inherited,1782614496.590528250
scene_0,1782614496.852460861,cam1,1782614496.852460861.png,1,轻度,inherited,1782614496.590528250
scene_0,1782614496.852460861,cam2,1782614496.852460861.png,1,轻度,inherited,1782614496.590528250
scene_0,1782614496.852460861,cam3,1782614496.852460861.png,1,轻度,inherited,1782614496.590528250
scene_0,1782614496.852460861,cam4,1782614496.852460861.png,1,轻度,inherited,1782614496.590528250
scene_0,1782614497.115321875,cam0,1782614497.115321875.png,1,轻度,inherited,1782614496.852460861
scene_0,1782614497.115321875,cam1,1782614497.115321875.png,1,轻度,inherited,1782614496.852460861
scene_0,1782614497.115321875,cam2,1782614497.115321875.png,1,轻度,inherited,1782614496.852460861
scene_0,1782614497.115321875,cam3,1782614497.115321875.png,1,轻度,inherited,1782614496.852460861
scene_0,1782614497.115321875,cam4,1782614497.115321875.png,1,轻度,inherited,1782614496.852460861
scene_0,1782614497.373322725,cam0,1782614497.373322725.png,1,轻度,inherited,1782614497.115321875
scene_0,1782614497.373322725,cam1,1782614497.373322725.png,1,轻度,inherited,1782614497.115321875
scene_0,1782614497.373322725,cam2,1782614497.373322725.png,1,轻度,inherited,1782614497.115321875
scene_0,1782614497.373322725,cam3,1782614497.373322725.png,1,轻度,inherited,1782614497.115321875
scene_0,1782614497.373322725,cam4,1782614497.373322725.png,1,轻度,inherited,1782614497.115321875
scene_0,1782614497.645929098,cam0,1782614497.645929098.png,1,轻度,inherited,1782614497.373322725
scene_0,1782614497.645929098,cam1,1782614497.645929098.png,1,轻度,inherited,1782614497.373322725
scene_0,1782614497.645929098,cam2,1782614497.645929098.png,1,轻度,inherited,1782614497.373322725
scene_0,1782614497.645929098,cam3,1782614497.645929098.png,1,轻度,inherited,1782614497.373322725
scene_0,1782614497.645929098,cam4,1782614497.645929098.png,1,轻度,inherited,1782614497.373322725
scene_0,1782614497.913226604,cam0,1782614497.913226604.png,1,轻度,inherited,1782614497.645929098
scene_0,1782614497.913226604,cam1,1782614497.913226604.png,1,轻度,inherited,1782614497.645929098
scene_0,1782614497.913226604,cam2,1782614497.913226604.png,1,轻度,inherited,1782614497.645929098
scene_0,1782614497.913226604,cam3,1782614497.913226604.png,1,轻度,inherited,1782614497.645929098
scene_0,1782614497.913226604,cam4,1782614497.913226604.png,1,轻度,inherited,1782614497.645929098
scene_0,1782614498.172984362,cam0,1782614498.172984362.png,1,轻度,inherited,1782614497.913226604
scene_0,1782614498.172984362,cam1,1782614498.172984362.png,1,轻度,inherited,1782614497.913226604
scene_0,1782614498.172984362,cam2,1782614498.172984362.png,1,轻度,inherited,1782614497.913226604
scene_0,1782614498.172984362,cam3,1782614498.172984362.png,1,轻度,inherited,1782614497.913226604
scene_0,1782614498.172984362,cam4,1782614498.172984362.png,1,轻度,inherited,1782614497.913226604
scene_0,1782614498.432590485,cam0,1782614498.432590485.png,1,轻度,inherited,1782614498.172984362
scene_0,1782614498.432590485,cam1,1782614498.432590485.png,1,轻度,inherited,1782614498.172984362
scene_0,1782614498.432590485,cam2,1782614498.432590485.png,1,轻度,inherited,1782614498.172984362
scene_0,1782614498.432590485,cam3,1782614498.432590485.png,1,轻度,inherited,1782614498.172984362
scene_0,1782614498.432590485,cam4,1782614498.432590485.png,1,轻度,inherited,1782614498.172984362
scene_0,1782614498.697743177,cam0,1782614498.697743177.png,1,轻度,inherited,1782614498.432590485
scene_0,1782614498.697743177,cam1,1782614498.697743177.png,1,轻度,inherited,1782614498.432590485
scene_0,1782614498.697743177,cam2,1782614498.697743177.png,1,轻度,inherited,1782614498.432590485
scene_0,1782614498.697743177,cam3,1782614498.697743177.png,1,轻度,inherited,1782614498.432590485
scene_0,1782614498.697743177,cam4,1782614498.697743177.png,1,轻度,inherited,1782614498.432590485
scene_0,1782614498.959811687,cam0,1782614498.959811687.png,1,轻度,inherited,1782614498.697743177
scene_0,1782614498.959811687,cam1,1782614498.959811687.png,1,轻度,inherited,1782614498.697743177
scene_0,1782614498.959811687,cam2,1782614498.959811687.png,1,轻度,inherited,1782614498.697743177
scene_0,1782614498.959811687,cam3,1782614498.959811687.png,1,轻度,inherited,1782614498.697743177
scene_0,1782614498.959811687,cam4,1782614498.959811687.png,1,轻度,inherited,1782614498.697743177
scene_0,1782614499.225348473,cam0,1782614499.225348473.png,1,轻度,inherited,1782614498.959811687
scene_0,1782614499.225348473,cam1,1782614499.225348473.png,1,轻度,inherited,1782614498.959811687
scene_0,1782614499.225348473,cam2,1782614499.225348473.png,1,轻度,inherited,1782614498.959811687
scene_0,1782614499.225348473,cam3,1782614499.225348473.png,1,轻度,inherited,1782614498.959811687
scene_0,1782614499.225348473,cam4,1782614499.225348473.png,1,轻度,inherited,1782614498.959811687
scene_0,1782614499.488335371,cam0,1782614499.488335371.png,1,轻度,inherited,1782614499.225348473
scene_0,1782614499.488335371,cam1,1782614499.488335371.png,1,轻度,inherited,1782614499.225348473
scene_0,1782614499.488335371,cam2,1782614499.488335371.png,1,轻度,inherited,1782614499.225348473
scene_0,1782614499.488335371,cam3,1782614499.488335371.png,1,轻度,inherited,1782614499.225348473
scene_0,1782614499.488335371,cam4,1782614499.488335371.png,1,轻度,inherited,1782614499.225348473
scene_0,1782614499.754264593,cam0,1782614499.754264593.png,1,轻度,inherited,1782614499.488335371
scene_0,1782614499.754264593,cam1,1782614499.754264593.png,1,轻度,inherited,1782614499.488335371
scene_0,1782614499.754264593,cam2,1782614499.754264593.png,1,轻度,inherited,1782614499.488335371
scene_0,1782614499.754264593,cam3,1782614499.754264593.png,1,轻度,inherited,1782614499.488335371
scene_0,1782614499.754264593,cam4,1782614499.754264593.png,1,轻度,inherited,1782614499.488335371
scene_0,1782614500.013961792,cam0,1782614500.013961792.png,1,轻度,inherited,1782614499.754264593
scene_0,1782614500.013961792,cam1,1782614500.013961792.png,1,轻度,inherited,1782614499.754264593
scene_0,1782614500.013961792,cam2,1782614500.013961792.png,1,轻度,inherited,1782614499.754264593
scene_0,1782614500.013961792,cam3,1782614500.013961792.png,1,轻度,inherited,1782614499.754264593
scene_0,1782614500.013961792,cam4,1782614500.013961792.png,1,轻度,inherited,1782614499.754264593
scene_0,1782614500.269199133,cam0,1782614500.269199133.png,1,轻度,inherited,1782614500.013961792
scene_0,1782614500.269199133,cam1,1782614500.269199133.png,1,轻度,inherited,1782614500.013961792
scene_0,1782614500.269199133,cam2,1782614500.269199133.png,1,轻度,inherited,1782614500.013961792
scene_0,1782614500.269199133,cam3,1782614500.269199133.png,1,轻度,inherited,1782614500.013961792
scene_0,1782614500.269199133,cam4,1782614500.269199133.png,1,轻度,inherited,1782614500.013961792
scene_0,1782614500.522338390,cam0,1782614500.522338390.png,1,轻度,inherited,1782614500.269199133
scene_0,1782614500.522338390,cam1,1782614500.522338390.png,1,轻度,inherited,1782614500.269199133
scene_0,1782614500.522338390,cam3,1782614500.522338390.png,1,轻度,inherited,1782614500.269199133
scene_0,1782614500.522338390,cam4,1782614500.522338390.png,1,轻度,inherited,1782614500.269199133
scene_0,1782614500.773418665,cam0,1782614500.773418665.png,1,轻度,inherited,1782614500.522338390
scene_0,1782614500.773418665,cam1,1782614500.773418665.png,1,轻度,inherited,1782614500.522338390
scene_0,1782614500.773418665,cam3,1782614500.773418665.png,1,轻度,inherited,1782614500.522338390
scene_0,1782614500.773418665,cam4,1782614500.773418665.png,1,轻度,inherited,1782614500.522338390
scene_0,1782614501.023328543,cam0,1782614501.023328543.png,1,轻度,inherited,1782614500.773418665
scene_0,1782614501.023328543,cam1,1782614501.023328543.png,1,轻度,inherited,1782614500.773418665
scene_0,1782614501.023328543,cam3,1782614501.023328543.png,1,轻度,inherited,1782614500.773418665
scene_0,1782614501.023328543,cam4,1782614501.023328543.png,1,轻度,inherited,1782614500.773418665
scene_0,1782614501.276928186,cam0,1782614501.276928186.png,1,轻度,inherited,1782614501.023328543
scene_0,1782614501.276928186,cam1,1782614501.276928186.png,1,轻度,inherited,1782614501.023328543
scene_0,1782614501.276928186,cam3,1782614501.276928186.png,1,轻度,inherited,1782614501.023328543
scene_0,1782614501.276928186,cam4,1782614501.276928186.png,1,轻度,inherited,1782614501.023328543
scene_0,1782614501.531299829,cam0,1782614501.531299829.png,1,轻度,inherited,1782614501.276928186
scene_0,1782614501.531299829,cam1,1782614501.531299829.png,1,轻度,inherited,1782614501.276928186
scene_0,1782614501.531299829,cam3,1782614501.531299829.png,1,轻度,inherited,1782614501.276928186
scene_0,1782614501.531299829,cam4,1782614501.531299829.png,1,轻度,inherited,1782614501.276928186
scene_0,1782614501.783360958,cam0,1782614501.783360958.png,1,轻度,inherited,1782614501.531299829
scene_0,1782614501.783360958,cam1,1782614501.783360958.png,1,轻度,inherited,1782614501.531299829
scene_0,1782614501.783360958,cam3,1782614501.783360958.png,1,轻度,inherited,1782614501.531299829
scene_0,1782614501.783360958,cam4,1782614501.783360958.png,1,轻度,inherited,1782614501.531299829
scene_0,1782614502.031279802,cam0,1782614502.031279802.png,1,轻度,inherited,1782614501.783360958
scene_0,1782614502.031279802,cam1,1782614502.031279802.png,1,轻度,inherited,1782614501.783360958
scene_0,1782614502.031279802,cam3,1782614502.031279802.png,1,轻度,inherited,1782614501.783360958
scene_0,1782614502.031279802,cam4,1782614502.031279802.png,1,轻度,inherited,1782614501.783360958
scene_0,1782614502.282551527,cam0,1782614502.282551527.png,1,轻度,inherited,1782614502.031279802
scene_0,1782614502.282551527,cam1,1782614502.282551527.png,1,轻度,inherited,1782614502.031279802
scene_0,1782614502.282551527,cam3,1782614502.282551527.png,1,轻度,inherited,1782614502.031279802
scene_0,1782614502.282551527,cam4,1782614502.282551527.png,1,轻度,inherited,1782614502.031279802
scene_0,1782614502.533442497,cam0,1782614502.533442497.png,1,轻度,inherited,1782614502.282551527
scene_0,1782614502.533442497,cam1,1782614502.533442497.png,1,轻度,inherited,1782614502.282551527
scene_0,1782614502.533442497,cam3,1782614502.533442497.png,1,轻度,inherited,1782614502.282551527
scene_0,1782614502.533442497,cam4,1782614502.533442497.png,1,轻度,inherited,1782614502.282551527
scene_0,1782614502.793600798,cam0,1782614502.793600798.png,1,轻度,inherited,1782614502.533442497
scene_0,1782614502.793600798,cam1,1782614502.793600798.png,1,轻度,inherited,1782614502.533442497
scene_0,1782614502.793600798,cam3,1782614502.793600798.png,1,轻度,inherited,1782614502.533442497
scene_0,1782614502.793600798,cam4,1782614502.793600798.png,1,轻度,inherited,1782614502.533442497
scene_0,1782614503.048394918,cam0,1782614503.048394918.png,1,轻度,inherited,1782614502.793600798
scene_0,1782614503.048394918,cam1,1782614503.048394918.png,1,轻度,inherited,1782614502.793600798
scene_0,1782614503.048394918,cam3,1782614503.048394918.png,1,轻度,inherited,1782614502.793600798
scene_0,1782614503.048394918,cam4,1782614503.048394918.png,1,轻度,inherited,1782614502.793600798
scene_0,1782614503.305713892,cam0,1782614503.305713892.png,1,轻度,inherited,1782614503.048394918
scene_0,1782614503.305713892,cam1,1782614503.305713892.png,1,轻度,inherited,1782614503.048394918
scene_0,1782614503.305713892,cam3,1782614503.305713892.png,1,轻度,inherited,1782614503.048394918
scene_0,1782614503.305713892,cam4,1782614503.305713892.png,1,轻度,inherited,1782614503.048394918
scene_0,1782614503.559183598,cam0,1782614503.559183598.png,1,轻度,inherited,1782614503.305713892
scene_0,1782614503.559183598,cam1,1782614503.559183598.png,1,轻度,inherited,1782614503.305713892
scene_0,1782614503.559183598,cam3,1782614503.559183598.png,1,轻度,inherited,1782614503.305713892
scene_0,1782614503.559183598,cam4,1782614503.559183598.png,1,轻度,inherited,1782614503.305713892
scene_0,1782614503.815174103,cam0,1782614503.815174103.png,1,轻度,inherited,1782614503.559183598
scene_0,1782614503.815174103,cam1,1782614503.815174103.png,1,轻度,inherited,1782614503.559183598
scene_0,1782614503.815174103,cam3,1782614503.815174103.png,1,轻度,inherited,1782614503.559183598
scene_0,1782614503.815174103,cam4,1782614503.815174103.png,1,轻度,inherited,1782614503.559183598
scene_0,1782614504.070565462,cam0,1782614504.070565462.png,1,轻度,inherited,1782614503.815174103
scene_0,1782614504.070565462,cam1,1782614504.070565462.png,1,轻度,inherited,1782614503.815174103
scene_0,1782614504.070565462,cam3,1782614504.070565462.png,1,轻度,inherited,1782614503.815174103
scene_0,1782614504.070565462,cam4,1782614504.070565462.png,1,轻度,inherited,1782614503.815174103
scene_0,1782614504.323967457,cam0,1782614504.323967457.png,1,轻度,inherited,1782614504.070565462
scene_0,1782614504.323967457,cam1,1782614504.323967457.png,1,轻度,inherited,1782614504.070565462
scene_0,1782614504.323967457,cam3,1782614504.323967457.png,1,轻度,inherited,1782614504.070565462
scene_0,1782614504.323967457,cam4,1782614504.323967457.png,1,轻度,inherited,1782614504.070565462
scene_0,1782614504.575360060,cam0,1782614504.575360060.png,1,轻度,inherited,1782614504.323967457
scene_0,1782614504.575360060,cam1,1782614504.575360060.png,1,轻度,inherited,1782614504.323967457
scene_0,1782614504.575360060,cam3,1782614504.575360060.png,1,轻度,inherited,1782614504.323967457
scene_0,1782614504.830528736,cam0,1782614504.830528736.png,1,轻度,inherited,1782614504.575360060
scene_0,1782614504.830528736,cam1,1782614504.830528736.png,1,轻度,inherited,1782614504.575360060
scene_0,1782614504.830528736,cam3,1782614504.830528736.png,1,轻度,inherited,1782614504.575360060
scene_0,1782614505.083907604,cam0,1782614505.083907604.png,1,轻度,inherited,1782614504.830528736
scene_0,1782614505.083907604,cam1,1782614505.083907604.png,1,轻度,inherited,1782614504.830528736
scene_0,1782614505.083907604,cam3,1782614505.083907604.png,1,轻度,inherited,1782614504.830528736
scene_0,1782614505.334587097,cam0,1782614505.334587097.png,1,轻度,inherited,1782614505.083907604
scene_0,1782614505.334587097,cam1,1782614505.334587097.png,1,轻度,inherited,1782614505.083907604
scene_0,1782614505.334587097,cam3,1782614505.334587097.png,1,轻度,inherited,1782614505.083907604
scene_0,1782614505.586092710,cam0,1782614505.586092710.png,1,轻度,inherited,1782614505.334587097
scene_0,1782614505.586092710,cam1,1782614505.586092710.png,1,轻度,inherited,1782614505.334587097
scene_0,1782614505.586092710,cam3,1782614505.586092710.png,1,轻度,inherited,1782614505.334587097
scene_0,1782614505.839293718,cam0,1782614505.839293718.png,1,轻度,inherited,1782614505.586092710
scene_0,1782614505.839293718,cam1,1782614505.839293718.png,1,轻度,inherited,1782614505.586092710
scene_0,1782614505.839293718,cam3,1782614505.839293718.png,1,轻度,inherited,1782614505.586092710
scene_0,1782614506.096194506,cam0,1782614506.096194506.png,1,轻度,inherited,1782614505.839293718
scene_0,1782614506.096194506,cam1,1782614506.096194506.png,1,轻度,inherited,1782614505.839293718
scene_0,1782614506.096194506,cam3,1782614506.096194506.png,1,轻度,inherited,1782614505.839293718
scene_0,1782614506.350346327,cam0,1782614506.350346327.png,1,轻度,inherited,1782614506.096194506
scene_0,1782614506.350346327,cam1,1782614506.350346327.png,1,轻度,inherited,1782614506.096194506
scene_0,1782614506.350346327,cam3,1782614506.350346327.png,1,轻度,inherited,1782614506.096194506
scene_0,1782614506.612857103,cam0,1782614506.612857103.png,1,轻度,inherited,1782614506.350346327
scene_0,1782614506.612857103,cam1,1782614506.612857103.png,1,轻度,inherited,1782614506.350346327
scene_0,1782614506.612857103,cam3,1782614506.612857103.png,1,轻度,inherited,1782614506.350346327
scene_0,1782614506.867105007,cam0,1782614506.867105007.png,1,轻度,inherited,1782614506.612857103
scene_0,1782614506.867105007,cam1,1782614506.867105007.png,1,轻度,inherited,1782614506.612857103
scene_0,1782614506.867105007,cam3,1782614506.867105007.png,1,轻度,inherited,1782614506.612857103
scene_0,1782614507.119095802,cam0,1782614507.119095802.png,1,轻度,inherited,1782614506.867105007
scene_0,1782614507.119095802,cam1,1782614507.119095802.png,1,轻度,inherited,1782614506.867105007
scene_0,1782614507.119095802,cam3,1782614507.119095802.png,1,轻度,inherited,1782614506.867105007
scene_0,1782614507.373281956,cam0,1782614507.373281956.png,1,轻度,inherited,1782614507.119095802
scene_0,1782614507.373281956,cam1,1782614507.373281956.png,1,轻度,inherited,1782614507.119095802
scene_0,1782614507.373281956,cam3,1782614507.373281956.png,1,轻度,inherited,1782614507.119095802
scene_0,1782614507.626091242,cam0,1782614507.626091242.png,1,轻度,inherited,1782614507.373281956
scene_0,1782614507.626091242,cam1,1782614507.626091242.png,1,轻度,inherited,1782614507.373281956
scene_0,1782614507.626091242,cam3,1782614507.626091242.png,1,轻度,inherited,1782614507.373281956
scene_0,1782614507.878813028,cam0,1782614507.878813028.png,1,轻度,inherited,1782614507.626091242
scene_0,1782614507.878813028,cam1,1782614507.878813028.png,1,轻度,inherited,1782614507.626091242
scene_0,1782614507.878813028,cam3,1782614507.878813028.png,1,轻度,inherited,1782614507.626091242
scene_0,1782614508.139222145,cam0,1782614508.139222145.png,1,轻度,inherited,1782614507.878813028
scene_0,1782614508.139222145,cam1,1782614508.139222145.png,1,轻度,inherited,1782614507.878813028
scene_0,1782614508.139222145,cam3,1782614508.139222145.png,1,轻度,inherited,1782614507.878813028
scene_0,1782614508.401807547,cam0,1782614508.401807547.png,1,轻度,inherited,1782614508.139222145
scene_0,1782614508.401807547,cam1,1782614508.401807547.png,1,轻度,inherited,1782614508.139222145
scene_0,1782614508.401807547,cam3,1782614508.401807547.png,1,轻度,inherited,1782614508.139222145
scene_0,1782614508.664677858,cam0,1782614508.664677858.png,1,轻度,inherited,1782614508.401807547
scene_0,1782614508.664677858,cam1,1782614508.664677858.png,1,轻度,inherited,1782614508.401807547
scene_0,1782614508.664677858,cam3,1782614508.664677858.png,1,轻度,inherited,1782614508.401807547
scene_0,1782614508.923732042,cam0,1782614508.923732042.png,1,轻度,inherited,1782614508.664677858
scene_0,1782614508.923732042,cam1,1782614508.923732042.png,1,轻度,inherited,1782614508.664677858
scene_0,1782614508.923732042,cam3,1782614508.923732042.png,1,轻度,inherited,1782614508.664677858
scene_0,1782614509.183746099,cam0,1782614509.183746099.png,1,轻度,inherited,1782614508.923732042
scene_0,1782614509.183746099,cam1,1782614509.183746099.png,1,轻度,inherited,1782614508.923732042
scene_0,1782614509.183746099,cam3,1782614509.183746099.png,1,轻度,inherited,1782614508.923732042
scene_0,1782614509.448533535,cam0,1782614509.448533535.png,1,轻度,inherited,1782614509.183746099
scene_0,1782614509.448533535,cam1,1782614509.448533535.png,1,轻度,inherited,1782614509.183746099
scene_0,1782614509.448533535,cam3,1782614509.448533535.png,1,轻度,inherited,1782614509.183746099
scene_0,1782614509.713613987,cam0,1782614509.713613987.png,1,轻度,inherited,1782614509.448533535
scene_0,1782614509.713613987,cam3,1782614509.713613987.png,1,轻度,inherited,1782614509.448533535
scene_0,1782614509.975275517,cam0,1782614509.975275517.png,1,轻度,inherited,1782614509.713613987
scene_0,1782614509.975275517,cam3,1782614509.975275517.png,1,轻度,inherited,1782614509.713613987
scene_0,1782614510.233104944,cam0,1782614510.233104944.png,1,轻度,inherited,1782614509.975275517
